,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_gamma,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,8.613065195083617,0.22511322824399127,0.05964651107788086,0.017689179161708177,gbtree,1,0.3,8,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 0.8}",0.8469841006481004,0.8455110757677613,0.8426270174403034,0.8425959325998678,0.8454823820688977,0.8446401017049862,0.0017431866602181335,11
55,8.530618619918823,0.21823704715816306,0.059260988235473634,0.01408497202180002,gbtree,1,0.3,8,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 0.9}",0.8473005719014495,0.8431708313521018,0.8417826028737423,0.8460907568031393,0.8522144703689736,0.8461118466598812,0.0036344862475235873,7
56,8.0826922416687,0.33015793134858834,0.04117341041564941,0.009650602452040776,gbtree,1,0.3,8,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 1.0}",0.854924558988603,0.847285985997475,0.8417873851568862,0.8516945678728951,0.8493184563336558,0.8490021908699031,0.004414116956853832,2
57,11.270564651489257,0.3509828632030658,0.07188491821289063,0.01982480926440525,gbtree,1,0.3,10,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 0.8}",0.8469892215421675,0.8420138604229178,0.8420353806970656,0.8320755928664731,0.8451746079894189,0.8416577327036086,0.005155192214252775,30
58,10.975593376159669,0.4431702380942068,0.0751716136932373,0.01876078996298569,gbtree,1,0.3,10,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 0.9}",0.8426185384558661,0.8390652412730164,0.8432043073341094,0.8382040887154514,0.8463985308826181,0.8418981413322122,0.0029715280657086995,27
59,9.85308804512024,0.35193636814772267,0.042628145217895506,0.014934356673258002,gbtree,1,0.3,10,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 1.0}",0.850533392326033,0.8463817928916143,0.8376531013789372,0.8463913574579023,0.8495807987232671,0.8461080885555508,0.004544997092657446,8
60,3.7888041019439695,0.13769320728680703,0.03306136131286621,0.010774405435110823,gbtree,1,0.5,4,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 0.8}",0.8260032855656335,0.8332708220608087,0.8245349571234157,0.831517432105243,0.8232990785223565,0.8277251150754914,0.003946343588970336,90
61,3.8552456855773927,0.2066185681814934,0.032042741775512695,0.0064088843396783255,gbtree,1,0.5,4,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 0.9}",0.8353699129038337,0.8490752430766204,0.8318610733083015,0.8373548918657463,0.8364650456093176,0.838025233352764,0.005831532459681492,46
62,4.398734664916992,0.6714170786232576,0.04149208068847656,0.01773480976895764,gbtree,1,0.5,4,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 1.0}",0.8327777163270489,0.8461577087671548,0.8313076948302154,0.8388578951395607,0.8417228243344428,0.8381647678796845,0.00553293900925601,44
63,6.6841480255126955,0.5546358136447784,0.05759272575378418,0.007338579779964045,gbtree,1,0.5,6,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 0.8}",0.8309172955124581,0.835272207556554,0.8353343772374253,0.8355584613618849,0.829391707247755,0.8332948097832155,0.0026107791685189203,77
64,6.058278751373291,0.1117821531284024,0.05107803344726562,0.01776835228908341,gbtree,1,0.5,6,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 0.9}",0.834698563691632,0.8335475112998518,0.8338600676624747,0.8320827662911892,0.8332229992293693,0.8334823816349035,0.000854656626540557,76
65,5.919723224639893,0.18055112071507268,0.05192523002624512,0.0071158233685946,gbtree,1,0.5,6,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 6, 'subsample': 1.0}",0.8417613007890273,0.839394535626643,0.835940360830095,0.8309401422114371,0.842569630042576,0.8381211938999555,0.00426576834025324,45
66,8.621517276763916,0.10800807958106948,0.06637024879455566,0.010551170738108216,gbtree,1,0.5,8,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 0.8}",0.8393549926668797,0.8308803636721376,0.8324240163526756,0.8349692157602191,0.836713041149497,0.8348683259202818,0.003014027992127591,71
67,8.480349016189574,0.23488141635903384,0.07015752792358398,0.009938075615216467,gbtree,1,0.5,8,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 0.9}",0.8382145695581282,0.8423072876529647,0.832674403034427,0.8314672181322316,0.8372903310433029,0.8363907618842109,0.003929208125151401,59
68,7.72952790260315,0.23081877793476355,0.03674960136413574,0.013955708590182959,gbtree,1,0.5,8,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 8, 'subsample': 1.0}",0.8358645912707192,0.8352985101138457,0.8374051058387578,0.8338242005388949,0.8396257931758186,0.8364036401876074,0.00197740225780965,58
69,11.27917938232422,0.31956285487542485,0.06234865188598633,0.018232084468190357,gbtree,1,0.5,10,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 0.8}",0.834400015567518,0.8320134231856018,0.8317367339465587,0.8305893275836627,0.8316913022566911,0.8320861605080065,0.001255208087798537,82
70,10.894710111618043,0.26376009826200497,0.056931161880493165,0.016453113551469382,gbtree,1,0.5,10,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 0.9}",0.8315092708666192,0.8387861608924014,0.8300383402471484,0.8364650456093176,0.8375718025654899,0.8348741240361953,0.0034588892717395078,70
71,9.697912359237671,0.47258716801378936,0.04354372024536133,0.00840181390145577,gbtree,1,0.5,10,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.5, 'max_depth': 10, 'subsample': 1.0}",0.836451445730813,0.834973998043363,0.8317821656364263,0.8396497045915383,0.8413624451403805,0.8368439518285042,0.003392977984789877,54
72,3.895313596725464,0.1687097759621345,0.04001941680908203,0.009807141476875624,gbtree,2,0.1,4,0.8,"{'booster': 'gbtree', 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 0.8}",0.7695254569885865,0.8016595888876137,0.7887966135969875,0.7870408324998497,0.7925729093224462,0.7879190802590966,0.010491200724649308,103
73,3.8761553287506105,0.16364147617336275,0.031063032150268555,0.011265796520666073,gbtree,2,0.1,4,0.9,"{'booster': 'gbtree', 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 0.9}",0.7622025784725807,0.8048442478698344,0.7894049883312291,0.789419335180661,0.7954689233577639,0.7882680146424137,0.014203167289102401,102
74,3.8664879322052004,0.09186988058644009,0.03574700355529785,0.009250326334875802,gbtree,2,0.1,4,1.0,"{'booster': 'gbtree', 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 4, 'subsample': 1.0}",0.77188567706413,0.7952400569501604,0.7882551908267611,0.7826370329075736,0.7995888602862811,0.7875213636069812,0.009737274623496201,104
75,6.182661294937134,0.14032132728050753,0.048778104782104495,0.010693905318941994,gbtree,2,0.1,6,0.8,"{'booster': 'gbtree', 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 6, 'subsample': 0.8}",0.8119495038877828,0.8314935206895233,0.8143032623369242,0.8212642170446036,0.8215432974252188,0.8201107602768106,0.006830563636760726,99
